AOD,cummulative_cr_amount,cummulative_dr_amount,channel,output
25,6990,11516,0,0
24,31819,43429,1,0
32,22211,74385,1,0
24,82479,88191,0,0
23,25269,31084,1,0
40,13611,65081,0,0
35,13704,53251,0,0
21,97492,26168,1,0
36,17917,58268,1,0
36,64536,58457,0,0
23,29860,77930,1,0
40,85465,13082,1,0
24,6957,30567,0,0
28,71482,79633,0,0
39,24040,69012,0,0
22,41445,87682,0,0
20,94180,85846,1,1
21,31371,95509,1,0
40,87627,71085,1,0
34,61097,2934,0,0
22,76240,93364,0,0
33,91542,17782,0,0
27,89064,72287,0,0
39,37689,49292,1,0
39,32738,28593,0,0
25,33452,2616,0,0
39,4736,92502,1,0
36,88415,36705,1,0
29,39297,76857,0,0
36,52925,87259,0,0
25,91544,81850,1,1
40,54129,49027,1,0
35,46232,19995,0,0
37,4422,36985,1,0
35,18098,37640,1,0
38,20926,13124,1,0
25,72288,1742,0,0
34,5228,20459,1,0
22,34406,19510,0,0
36,58982,5026,1,0
26,78894,5029,0,0
34,74163,70420,1,0
21,20354,9524,0,0
31,60328,61864,1,0
40,37378,86735,0,0
32,24892,70225,1,0
30,71729,76998,1,0
38,15315,94321,0,0
29,98810,52478,0,0
25,84288,17440,0,0
34,75765,19703,1,0
28,65830,59239,0,0
37,14625,76500,0,0
25,82582,95477,0,0
28,47743,47237,0,0
31,7129,86702,0,0
35,53556,9568,0,0
20,15539,42365,1,0
27,92632,54703,1,1
32,23177,12975,0,0
40,93596,81820,0,0
36,15524,21944,0,0
22,98468,68378,1,1
27,69235,75636,1,1
33,96269,33151,1,0
40,90939,51567,1,0
37,75873,53187,0,0
39,97901,87586,0,0
32,66824,81582,0,0
21,35321,75562,1,0
25,23821,83629,1,0
31,2551,29883,0,0
28,61198,97389,0,0
28,12147,84888,1,0
34,96836,18240,1,0
20,51773,76978,1,1
36,82450,80231,0,0
28,33449,97395,0,0
34,30461,39408,0,0
20,75297,48693,1,1
39,94378,9417,0,0
36,70385,75534,1,0
25,42766,64222,1,0
36,5852,1339,0,0
30,48576,74253,1,0
24,39331,23789,1,0
21,1661,18400,0,0
37,21506,86705,1,0
27,6871,1319,0,0
29,80809,52114,1,1
30,7271,44433,1,0
26,88109,64535,1,1
33,74342,53160,0,0
35,24865,15489,1,0
21,4849,60928,0,0
34,10527,86685,1,0
28,5686,47756,1,0
40,99081,47444,0,0
35,50137,93675,1,0
40,80424,95425,1,0
37,38669,5778,0,0
30,33344,87818,0,0
25,60614,40735,0,0
26,48157,63774,0,0
40,73379,67942,1,0
29,67741,46989,0,0
37,74016,46474,1,0
34,41296,29616,0,0
23,32403,4174,1,0
35,76223,17805,0,0
40,58112,90591,0,0
22,29134,84258,0,0
28,10409,54837,0,0
29,76068,8179,1,0
25,23749,3552,1,0
40,3907,51959,1,0
36,92573,98673,0,0
40,3314,47727,1,0
28,13734,49864,1,0
20,17269,1121,0,0
28,45578,48175,0,0
40,62001,51292,1,0
20,15225,59556,0,0
22,21865,85701,0,0
28,4074,13852,1,0
25,17112,97243,0,0
31,7907,15408,1,0
34,75171,94491,1,0
37,39211,96726,1,0
29,22013,21106,0,0
23,78326,77089,1,1
29,40890,61071,1,0
21,71273,75485,0,0
31,60310,86874,1,0
39,71708,79397,0,0
26,66538,10915,1,0
39,43371,65254,1,0
35,30289,12090,1,0
27,49445,38397,1,0
35,68131,47041,1,0
35,11882,2997,0,0
26,42463,21095,0,0
32,14952,26001,0,0
37,2601,86171,1,0
40,48566,83993,1,0
21,86885,88980,1,1
25,28306,52862,1,0
30,5014,63906,0,0
21,28699,12001,1,0
28,36498,59314,1,0
34,7442,86041,0,0
28,28056,66187,1,0
35,68075,92027,1,0
23,37754,5285,1,0
32,56330,39261,1,0
38,13673,9467,0,0
27,73094,42633,1,1
39,12550,26347,0,0
28,52647,7723,0,0
23,25035,80383,1,0
26,31058,86018,0,0
23,73681,66245,1,1
34,2442,50491,1,0
35,62684,86400,0,0
32,67491,94482,1,0
40,97202,17284,0,0
38,85315,23185,0,0
31,95049,98281,1,0
40,34267,89131,0,0
29,32942,75180,0,0
25,90857,83133,1,1
21,65050,11330,1,0
36,28770,47612,1,0
25,87969,97005,0,0
32,69381,37695,1,0
22,80216,80615,1,1
39,12260,9625,1,0
40,54056,89835,0,0
23,14972,1426,1,0
36,68152,70481,0,0
31,57817,65614,0,0
33,56615,92454,0,0
23,73608,32490,0,0
20,90658,35838,1,0
38,22486,94150,1,0
23,13304,91535,0,0
39,35883,81805,1,0
25,43840,30492,1,0
34,97837,39028,0,0
30,62189,52522,0,0
39,92638,66660,1,0
29,43183,79446,1,0
22,93832,32957,0,0
20,36981,79830,1,0
39,51483,73554,0,0
39,98013,70075,1,0
22,68388,43963,1,1
32,89895,37801,0,0
23,7693,65538,1,0
26,92869,92479,0,0
21,93845,86118,1,1
40,16776,52883,1,0
27,80062,8197,1,0
38,17570,26439,1,0
33,40452,62595,1,0
25,57060,81071,1,1
35,81849,79628,0,0
21,21689,42155,1,0
34,96331,2827,1,0
27,25385,97720,1,0
28,68601,53486,1,1
29,63437,86123,0,0
39,72257,74546,1,0
34,28664,91220,0,0
24,15610,21145,0,0
35,24014,72231,0,0
25,78506,26259,1,0
23,86339,64930,1,1
24,63829,64375,0,0
22,88027,80081,1,1
38,25978,47237,0,0
38,12659,57102,0,0
34,58009,99956,1,0
30,43597,32250,1,0
38,21261,94135,1,0
30,44485,67371,1,0
21,90115,37885,1,0
36,89991,94305,1,0
30,38699,56025,0,0
22,82953,59280,1,1
39,57214,83459,1,0
39,21861,98394,1,0
40,14319,76276,1,0
39,58426,79606,1,0
39,91002,5426,1,0
34,42639,3736,1,0
23,56676,23520,0,0
40,96095,99209,1,0
39,26156,62850,0,0
38,62357,5239,1,0
32,91889,92710,1,0
36,76854,96272,1,0
25,55953,58099,1,1
29,94931,32477,0,0
32,89079,47936,0,0
32,64608,9301,1,0
38,37081,52379,1,0
35,69726,70490,1,0
21,74252,71069,0,0
25,74268,42493,0,0
40,97391,97392,0,0
32,18818,67752,0,0
23,61273,53439,1,1
26,79621,13008,1,0
39,60236,95361,1,0
38,85582,77822,1,0
38,32764,72606,1,0
21,66431,24527,0,0
36,72517,78291,0,0
36,38967,19274,0,0
39,11687,36815,0,0
22,5233,8966,0,0
24,84942,10196,1,0
39,22971,95039,0,0
24,8736,37387,0,0
38,75653,74934,0,0
24,10122,12806,1,0
29,97351,64498,0,0
28,32482,90450,0,0
37,18904,23889,0,0
21,43201,75279,0,0
22,73426,81650,1,1
27,4094,20629,1,0
31,79575,37593,1,0
24,20078,90384,0,0
29,2137,40263,0,0
32,39446,4951,0,0
21,67647,3206,1,0
24,35446,75507,1,0
27,27910,97577,0,0
31,87530,16031,0,0
28,91871,22923,0,0
21,52902,47820,0,0
37,6988,29972,0,0
34,58908,60614,0,0
25,4677,66614,1,0
22,69121,62209,1,1
21,34608,57792,1,0
29,53459,8457,0,0
35,99054,61992,1,0
25,78300,34136,1,0
38,41403,24257,1,0
40,83288,81866,1,0
32,90158,26722,1,0
27,21599,85339,0,0
22,65897,26165,0,0
21,38580,1508,1,0
36,33882,73284,0,0
31,16850,84953,1,0
28,41206,64568,1,0
20,98922,42306,0,0
30,19743,89070,1,0
37,77214,36370,1,0
27,62316,12316,1,0
28,74591,27052,1,0
25,49923,86285,1,0
40,81248,20649,1,0
33,43000,57310,0,0
27,25239,93218,0,0
32,29057,99360,0,0
31,4223,63697,1,0
23,52459,2719,0,0
25,6761,38541,1,0
26,23198,64193,1,0
36,40242,57106,1,0
30,25599,7691,1,0
25,75558,23869,1,0
38,10304,60936,0,0
25,92965,64458,1,1
25,50326,83960,1,1
37,36020,80230,1,0
34,22437,77300,1,0
25,99390,61441,0,0
34,32829,42815,1,0
29,75044,89557,0,0
25,30919,11897,1,0
28,49567,18857,0,0
28,44281,76097,0,0
22,33784,76964,0,0
29,39555,91123,0,0
35,2976,40115,1,0
28,44195,56977,0,0
20,39046,45948,1,0
31,24384,9856,0,0
37,83457,72012,1,0
35,65499,19155,1,0
20,40438,89859,1,0
21,45069,65910,1,0
37,23862,62611,0,0
24,8086,62241,1,0
29,81287,41128,0,0
20,59117,11829,1,0
32,43919,50539,0,0
27,18579,1682,0,0
21,87138,34311,1,0
28,39618,70087,1,0
28,32144,2680,0,0
29,66152,47966,1,1
32,34933,42742,0,0
33,74138,68860,0,0
31,61324,53666,1,0
31,1689,9803,0,0
40,7628,70805,0,0
27,13451,87042,0,0
30,52282,25103,0,0
37,17215,70439,1,0
34,26718,10302,1,0
22,32935,48628,0,0
31,71698,60886,0,0
32,89255,14300,1,0
22,11711,28772,0,0
23,93593,40953,0,0
30,12909,59858,0,0
34,64908,79990,1,0
32,31349,22549,0,0
35,15471,19411,1,0
30,39074,77360,0,0
35,9298,79267,0,0
31,8767,33815,0,0
32,86441,35294,1,0
28,65705,50436,0,0
30,73750,70034,0,0
25,35602,44358,0,0
33,42098,99635,1,0
36,93539,62820,0,0
29,50175,15426,1,0
28,57754,10534,1,0
40,17994,45450,0,0
35,8219,93539,0,0
26,60964,21181,1,0
23,66975,52593,0,0
32,64199,54923,1,0
30,14143,57567,0,0
38,28071,44229,1,0
36,71234,36239,1,0
24,34206,37354,1,0
29,6578,41945,1,0
32,42509,5513,1,0
22,7522,29112,1,0
24,66625,17488,0,0
36,17232,65548,0,0
20,31738,70014,0,0
27,70117,12931,1,0
20,70729,32412,0,0
35,74576,46185,1,0
20,42519,12103,1,0
22,3487,95195,0,0
35,55327,26880,0,0
37,23588,99410,1,0
38,91078,72236,1,0
31,30304,60705,0,0
27,11226,11794,0,0
35,54167,90209,1,0
30,10666,84369,0,0
30,95958,87049,0,0
21,13298,97730,1,0
37,76306,31145,0,0
24,58710,80583,1,1
21,68134,46214,0,0
22,80085,86376,1,1
28,63939,60886,1,1
24,84958,26238,1,0
34,31655,49247,1,0
34,45463,24007,1,0
26,64299,77081,1,1
35,86356,35376,0,0
34,16182,89318,0,0
31,97315,27004,0,0
24,78655,46903,1,1
33,56113,42489,1,0
21,68603,98161,0,0
31,40348,72990,1,0
40,83984,10886,0,0
30,61517,26083,0,0
36,96776,1541,0,0
21,72190,52319,1,1
32,68236,82741,0,0
30,90968,95351,0,0
23,54383,2659,1,0
32,74811,10630,0,0
21,28372,52882,0,0
38,98994,71608,0,0
35,44690,19121,0,0
36,65753,13054,0,0
22,23319,62145,1,0
30,32631,77150,1,0
28,1531,19645,0,0
33,70989,67408,1,0
39,88737,42358,1,0
26,27039,31436,0,0
35,20478,90940,1,0
40,24220,83790,1,0
26,3538,82669,0,0
36,56995,32363,1,0
38,96371,53050,0,0
38,63489,68369,1,0
40,26120,39110,1,0
36,10735,28292,1,0
25,16006,1741,0,0
26,15524,65601,0,0
37,40056,5783,0,0
35,50532,32553,0,0
29,67558,92536,1,1
37,61649,27096,1,0
23,86103,73978,0,0
34,76311,47744,0,0
38,14274,66593,0,0
37,9245,22439,1,0
24,36033,86039,0,0
31,46521,16383,1,0
31,56368,45706,0,0
39,75901,82496,0,0
26,46002,69311,1,0
32,88874,63507,1,0
25,76949,96249,1,1
26,81429,70920,1,1
39,67950,25192,1,0
27,5765,67901,0,0
21,27948,88440,1,0
35,6735,57389,0,0
27,16905,90112,1,0
23,47193,31610,0,0
33,60763,68046,0,0
22,93769,17547,0,0
27,25485,4946,0,0
38,81747,57129,0,0
35,23882,40659,0,0
25,93023,22898,0,0
20,71688,50662,0,0
38,88371,37513,0,0
31,89174,21458,0,0
20,36562,82563,0,0
36,79142,32927,1,0
40,91329,10406,0,0
32,9524,43758,1,0
35,66782,43923,0,0
36,1940,12250,1,0
38,68574,99468,0,0
26,47639,47849,0,0
31,10107,12149,0,0
38,1230,82498,1,0
33,3193,80591,1,0
28,38589,95686,0,0
27,2315,74946,0,0
30,65537,55894,0,0
34,68507,32775,0,0
30,57308,17088,0,0
38,32196,15519,0,0
34,76132,30048,0,0
37,49526,10527,1,0
29,10016,1963,1,0
28,95911,30729,1,0
38,89878,90939,1,0
29,29291,19764,1,0
32,61345,95886,0,0
33,29346,61540,0,0
36,65316,31952,1,0
24,48587,28047,0,0
38,28857,42086,0,0
21,83452,24174,0,0
35,33412,5940,0,0
21,4416,52359,0,0
40,33924,99485,0,0
39,67964,99858,1,0
26,18805,6577,1,0
29,90927,70947,0,0
30,14332,84638,0,0
22,82050,35924,0,0
29,87625,62867,1,1
34,41743,70013,0,0
39,15243,68881,0,0
38,2147,70335,0,0
22,24704,60717,0,0
37,52912,81233,1,0
27,15534,46109,0,0
39,50539,28396,0,0
29,86828,68362,0,0
26,70372,36462,1,0
38,85128,85256,1,0
38,80859,64072,1,0
21,80805,30593,0,0
35,56236,69172,1,0
35,64967,71658,0,0
39,11568,67238,0,0
24,98651,54431,1,1
34,42480,20898,1,0
33,38184,59926,0,0
35,34247,70445,0,0
29,93955,85117,1,1
28,20579,28194,0,0
29,71884,70050,0,0
27,58713,23704,0,0
32,50944,36759,1,0
23,68113,33111,1,0
32,88382,27970,1,0
28,35385,1227,1,0
29,21233,79971,1,0
24,5543,85419,1,0
30,46321,72957,1,0
38,69315,16220,1,0
28,6117,23896,1,0
39,69289,65604,1,0
33,21318,62934,0,0
39,17922,99269,1,0
32,65567,91997,1,0
23,74839,14876,1,0
27,93793,42407,1,1
22,88668,67984,0,0
29,50103,64796,0,0
29,13423,32285,1,0
27,11708,29466,0,0
26,73639,17085,0,0
28,49997,70456,0,0
29,87990,38599,0,0
30,44100,99741,0,0
40,15330,33644,0,0
27,77428,61428,1,1
38,9790,30655,1,0
20,16804,43823,1,0
23,12901,82785,1,0
25,92328,86715,1,1
29,38317,57668,0,0
25,98750,73148,0,0
27,49346,83949,0,0
28,64851,54769,1,1
33,1214,37186,1,0
36,63173,38859,0,0
38,14205,68569,1,0
25,29959,39742,1,0
23,66165,34053,1,0
23,76615,88722,1,1
27,86236,79886,0,0
22,68019,59358,0,0
38,85571,43194,1,0
34,36045,98746,0,0
30,78083,29044,1,0
37,81522,90000,0,0
22,39316,98739,1,0
29,96839,52019,0,0
36,95542,78514,1,0
21,44157,76955,1,0
36,74947,26348,0,0
32,18957,44394,1,0
29,51096,74081,0,0
37,49559,24524,1,0
21,4339,6906,0,0
23,10957,97861,1,0
34,85520,36229,0,0
36,43391,99145,0,0
29,92340,38193,1,0
36,6853,18242,0,0
31,1803,18999,0,0
24,35224,12771,1,0
25,65566,87001,1,1
26,16351,13378,0,0
29,84942,3754,0,0
34,8006,1558,1,0
21,49463,51536,1,0
30,75750,4022,0,0
22,53906,55315,1,1
39,74273,96099,0,0
32,4572,95039,1,0
30,98249,54273,0,0
26,96769,28915,0,0
31,82383,45003,0,0
33,19228,85547,1,0
21,87601,77547,0,0
33,46337,40687,1,0
27,46452,10451,1,0
33,24007,4412,1,0
29,68038,86132,1,1
20,60763,67561,1,1
24,71121,73656,1,1
32,20975,66750,1,0
34,88331,29735,0,0
21,13990,26578,0,0
27,89240,84776,0,0
39,86998,46513,0,0
40,1359,69319,0,0
25,63555,22635,1,0
29,33871,39376,1,0
40,55782,90977,0,0
34,69860,23410,1,0
25,13655,34103,0,0
22,26693,77522,1,0
22,25258,88952,0,0
23,70687,63638,1,1
40,47319,35056,0,0
35,67836,68991,0,0
38,42051,14615,1,0
36,16974,22314,0,0
27,92856,44605,0,0
38,74916,46392,1,0
38,60419,77789,0,0
32,56433,27436,0,0
30,25074,60529,0,0
40,88944,34311,1,0
37,12281,5091,1,0
25,91306,99008,1,1
26,35564,92037,1,0
20,33863,46713,1,0
26,44276,81388,1,0
31,73302,6427,0,0
31,36176,46063,0,0
39,13607,30017,0,0
23,22460,46366,0,0
26,15329,32900,0,0
25,64744,50758,0,0
36,78326,95801,1,0
38,20236,24290,1,0
31,4263,6956,0,0
33,69888,53170,0,0
38,23023,48688,0,0
28,56578,18354,0,0
40,59751,79740,0,0
31,31570,51020,0,0
27,23614,28794,1,0
29,97019,1960,1,0
33,61835,42549,0,0
40,26103,65517,0,0
33,18123,55483,0,0
24,82041,59377,0,0
22,91302,53631,0,0
38,1522,71221,1,0
28,23688,8878,0,0
40,41271,98718,0,0
39,11243,13282,1,0
32,91909,73275,1,0
33,67329,62083,1,0
29,82231,75237,1,1
28,1250,49084,0,0
38,86372,52668,0,0
25,44410,11640,1,0
37,39410,21908,1,0
33,62025,93148,1,0
35,32312,2348,0,0
20,8013,58797,1,0
39,77668,80247,1,0
37,9222,86497,1,0
35,74235,67975,1,0
25,9840,88117,1,0
24,37242,65524,1,0
34,16568,65576,1,0
32,33909,44434,0,0
22,57128,10099,1,0
25,29265,10175,1,0
20,62998,65741,0,0
27,5924,7270,0,0
24,33558,41804,0,0
40,60972,28680,1,0
20,48400,55015,0,0
25,2476,79436,0,0
21,86265,50529,1,1
28,78372,39711,0,0
33,82955,53112,1,0
23,67120,55012,1,1
20,80991,35851,1,0
31,69175,31676,1,0
40,6389,57019,1,0
35,87345,68477,0,0
32,1338,57971,1,0
24,7046,1391,1,0
31,19981,21793,1,0
33,20656,65611,0,0
36,52270,12917,0,0
39,34695,60451,0,0
31,93677,44727,1,0
21,65167,8058,1,0
31,80200,83150,1,0
24,36032,44601,1,0
35,52857,22000,0,0
40,20617,71026,1,0
35,36407,5405,1,0
34,67289,58490,0,0
37,76601,35329,0,0
26,27018,24100,1,0
29,7549,1207,1,0
23,93248,73267,0,0
23,90027,85377,0,0
31,92241,61428,0,0
26,1438,42046,0,0
37,55874,7858,1,0
20,9463,29881,0,0
20,85362,10259,0,0
26,4831,93488,1,0
40,20114,6222,0,0
36,90339,86915,0,0
20,2187,84594,1,0
28,29022,34274,1,0
38,79828,64556,0,0
26,31975,83724,0,0
27,31304,57178,0,0
31,65899,39022,0,0
27,22492,21695,1,0
26,83193,46418,1,1
39,29013,75316,1,0
21,18396,78179,1,0
28,53728,1985,1,0
22,65061,82888,1,1
24,79801,59932,1,1
39,57695,63755,0,0
29,32736,89097,1,0
28,64975,51589,0,0
34,6123,21605,1,0
37,80039,10807,0,0
29,44530,26351,0,0
24,10876,1919,0,0
38,85410,89171,0,0
39,76387,44371,0,0
35,90081,52923,0,0
26,7843,41673,1,0
33,47970,31770,0,0
33,67995,82598,1,0
21,54663,74534,1,1
22,22045,94171,1,0
37,86398,82635,0,0
22,43588,11444,0,0
32,34141,44710,0,0
33,24452,50535,1,0
35,59918,66229,1,0
26,28796,62803,0,0
37,11284,72213,1,0
28,95135,31936,1,0
40,17449,35072,0,0
36,96689,66555,0,0
24,12201,34810,0,0
31,26313,5022,0,0
36,59730,53029,0,0
34,61984,5743,1,0
40,8686,15502,0,0
28,50332,91383,1,1
35,63515,30574,1,0
31,34344,88893,0,0
38,6891,78254,1,0
33,80777,3300,0,0
35,31828,99445,0,0
38,33557,79903,0,0
36,18240,5811,0,0
39,72526,33012,1,0
27,73841,40177,1,1
31,36140,30661,0,0
39,37289,8658,0,0
40,67078,4539,0,0
35,12286,76828,0,0
28,70851,40689,1,1
40,5186,28513,1,0
33,14277,71162,1,0
37,24628,90414,1,0
36,11024,20825,1,0
20,76385,46945,1,1
33,76150,13939,0,0
40,99600,26030,0,0
34,88800,83071,0,0
20,12516,43023,1,0
29,29123,76435,0,0
21,20087,20576,0,0
37,67312,88553,1,0
23,77523,88311,0,0
39,89081,64049,0,0
38,99280,87610,1,0
37,72196,40467,0,0
31,76486,98784,1,0
20,15880,19013,1,0
34,67323,88301,1,0
34,32215,46464,1,0
40,51929,24027,1,0
31,59383,38816,0,0
20,98330,64462,1,1
30,65542,85492,0,0
36,73559,19816,1,0
40,91173,41194,1,0
25,8479,97076,1,0
34,56686,38207,0,0
40,12211,66633,0,0
28,55231,74204,0,0
37,55716,17782,0,0
34,26912,36556,1,0
32,27066,56036,1,0
23,65218,93928,1,1
24,10088,77377,1,0
25,40505,39350,1,0
21,5094,34090,1,0
30,45924,73564,0,0
22,7286,38811,1,0
39,22443,69639,1,0
37,89750,71792,0,0
29,7147,86689,1,0
28,17408,44978,0,0
28,9372,93240,0,0
35,12458,47130,0,0
21,59979,68929,0,0
30,47725,45622,1,0
35,60598,64500,1,0
32,37265,26539,1,0
34,23306,96406,0,0
28,50725,31768,0,0
32,34792,47732,1,0
20,96445,13262,1,0
25,99829,93173,0,0
31,63155,98259,0,0
29,8007,88006,0,0
36,87222,62383,0,0
28,5604,80127,1,0
31,80797,68797,0,0
29,35463,87737,1,0
26,2304,66490,1,0
39,10722,42299,1,0
24,66488,35561,1,0
30,20246,39781,0,0
24,10829,20471,1,0
27,66599,27265,0,0
40,4746,31629,0,0
35,98996,50192,1,0
21,65528,23663,0,0
33,2050,13803,1,0
35,95843,76978,0,0
38,91531,47163,1,0
20,8290,4065,0,0
31,59546,7073,0,0
36,53711,45037,1,0
24,53748,4742,0,0
24,69890,33329,0,0
39,50508,56389,0,0
40,95393,21557,1,0
28,29441,50617,1,0
24,41763,42833,0,0
24,53838,77279,1,1
25,51812,84915,0,0
22,60721,2982,0,0
32,40121,46375,1,0
40,51473,51221,0,0
36,93769,5173,1,0
36,24016,51252,0,0
30,25807,19934,0,0
23,48604,65172,0,0
39,51940,68070,1,0
27,84807,47232,0,0
38,94197,52783,1,0
30,62555,4844,1,0
38,22203,69232,0,0
35,61948,32465,1,0
39,48051,21234,1,0
29,46856,90111,1,0
30,48103,70653,1,0
31,6119,79134,0,0
33,99578,93560,1,0
20,80222,19670,0,0
34,82111,14573,0,0
39,12689,76846,1,0
24,6483,65816,1,0
35,10096,92217,1,0
24,15724,56673,1,0
31,81509,49381,0,0
38,64753,85313,0,0
31,17456,14488,0,0
26,28200,97346,1,0
34,65706,51452,1,0
30,93416,42652,1,0
26,5911,27274,1,0
35,85520,65233,0,0
35,99751,67117,1,0
24,35032,72536,0,0
26,76420,19780,1,0
29,87614,77452,0,0
29,43459,84926,1,0
20,38387,90291,1,0
23,43438,91112,0,0
30,15365,32436,0,0
39,10737,29493,1,0
22,61106,8515,1,0
39,14188,40210,0,0
33,43486,34141,1,0
34,18713,86241,1,0
31,43768,55985,1,0
33,50033,58640,0,0
30,98866,65984,0,0
40,4172,96771,1,0
28,97852,62901,0,0
30,32509,90489,1,0
27,46605,97647,1,0
29,83695,55144,1,1
39,26277,20219,0,0
38,72331,8621,0,0
36,11411,27789,0,0
24,98628,34453,1,0
23,99815,81530,1,1
25,26469,51005,0,0
38,47682,74192,0,0
33,50489,15291,1,0
26,99178,5861,1,0
40,78386,46373,0,0
25,10706,63631,1,0
25,36963,97604,1,0
25,84091,17001,1,0
33,10261,54995,0,0
39,93408,57276,0,0
28,92395,83080,1,1
21,80403,48449,1,1
21,13473,17154,0,0
23,55715,36841,0,0
27,11764,5608,0,0
27,95640,72001,1,1
24,50777,3022,0,0
38,43649,27281,0,0
31,41011,26019,1,0
22,16033,16624,0,0
34,69338,68183,0,0
26,68118,51847,0,0
28,12770,8830,0,0
36,58548,48910,0,0
21,91657,13309,0,0
23,17372,99133,0,0
38,37251,47309,0,0
25,55671,38495,0,0
36,30124,2002,0,0
32,48141,61388,0,0
22,14777,10049,1,0
21,6148,15278,1,0
38,77084,2970,1,0
38,14360,34988,0,0
31,60740,38567,1,0
36,80147,63162,0,0
22,93969,78072,0,0
30,96948,37790,1,0
30,6241,58403,0,0
20,25810,2134,0,0
29,28454,59876,1,0
30,14886,65693,0,0
34,39661,60889,1,0
31,43780,4002,1,0
29,68527,90240,0,0
38,66141,89044,1,0
24,91578,10561,0,0
37,52847,56449,1,0
40,46204,61027,0,0
39,22843,59060,1,0
20,55585,8038,0,0
36,66245,81768,0,0
31,70310,63359,0,0
32,94356,97675,0,0
23,5603,61229,0,0
22,58703,50712,0,0
28,82163,38151,1,0
33,65428,41519,1,0
24,25406,78976,0,0
23,64959,21776,1,0
40,47243,22098,0,0
32,27093,77939,0,0
25,59280,43918,1,1
34,47759,81882,0,0
20,54476,16264,1,0
27,35960,79029,1,0
25,49615,38637,1,0
31,26654,44549,1,0
34,75288,56389,1,0
40,57320,76228,1,0
25,23038,52230,1,0
39,66543,50003,0,0
30,2397,63716,0,0
39,65053,29601,1,0
33,59341,81821,1,0
20,10813,19051,1,0
23,33145,2681,1,0
35,23529,38091,0,0
36,86103,27985,0,0
30,68771,68924,1,0
34,66173,63553,1,0
25,61446,19862,1,0
39,86062,83387,0,0
29,15366,77309,1,0
37,4770,53331,1,0
26,33065,55877,1,0
25,87358,38761,1,0
21,48327,76928,0,0
30,67367,22296,0,0
26,56413,77684,0,0
22,98366,89833,0,0
28,41610,96034,1,0
22,47297,15387,0,0
29,81823,80281,0,0
34,95878,35065,1,0
21,97832,69749,0,0
37,36852,67661,0,0
34,34585,26305,0,0
39,13746,50958,1,0
25,53987,14959,1,0
36,52441,85502,0,0
34,3492,84269,0,0
37,32898,98049,0,0
27,7481,31899,1,0
21,32041,66187,1,0
39,83488,37042,0,0
22,88872,90280,1,1
40,30738,43161,0,0
35,55179,6473,1,0
26,54566,6135,0,0
20,53595,3062,0,0
34,73821,80117,1,0
21,75734,63467,1,1
21,15890,73901,1,0
31,93874,11937,1,0
31,86703,65518,1,0
37,80097,43400,0,0
23,87959,79922,0,0
23,74369,31370,0,0
33,89535,65122,1,0
29,52141,88946,1,1
39,76474,85743,1,0
20,49948,9782,0,0
38,34670,56444,0,0
39,88011,54940,0,0
27,44794,80264,1,0
27,57675,83594,1,1
39,11021,82969,0,0
33,60262,46086,1,0
24,88144,63026,0,0
40,64639,56433,1,0
29,59018,34251,0,0
37,62336,18760,0,0
37,91128,5723,1,0
37,15354,14317,1,0
28,58576,19318,1,0
25,64248,1187,1,0
21,62523,12420,0,0
33,88525,69653,1,0
31,33492,20484,0,0
22,95955,79442,0,0
34,74003,98212,1,0
27,36388,96280,1,0
32,14042,16283,0,0
24,79372,81200,1,1
26,48594,45378,0,0
37,16571,20313,0,0
35,1376,56762,0,0
27,69529,93333,0,0
29,92654,46758,0,0
21,42040,16785,1,0
36,21945,3609,1,0
23,89867,12971,1,0
32,2090,54055,0,0
23,35308,58532,1,0
22,69927,45750,1,1
37,12409,44251,0,0
23,56155,85034,1,1
36,23937,58700,1,0
34,98643,71712,1,0
21,42425,7980,1,0
27,69849,17790,0,0
27,48831,2749,1,0
40,74526,95015,1,0
33,79644,82951,0,0
29,30974,61291,1,0
20,93114,19009,1,0
24,67945,90018,1,1
38,89815,62327,1,0
25,51820,20640,1,0
20,23081,72424,1,0
31,7823,59056,0,0
