AOD,narration,cummulative_credit_amount,Output
88,1,755079,1
88,1,463284,0
96,0,939802,0
92,1,413437,0
84,0,24944,0
96,1,455835,0
83,0,496485,0
94,0,532967,0
92,0,146954,0
97,0,462825,0
85,1,886607,1
89,0,83820,0
96,0,562955,0
95,0,862580,0
86,1,364954,0
93,0,386299,0
100,0,518362,0
94,0,793562,0
83,1,562985,1
90,1,423239,0
85,1,788661,1
100,1,205693,0
96,1,537807,0
82,1,572855,1
93,1,592156,0
84,0,89572,0
90,1,191104,0
92,1,395265,0
97,0,846044,0
80,0,171443,0
85,1,751085,1
85,1,490329,0
98,0,327067,0
88,0,635125,0
99,0,300723,0
94,0,340174,0
87,1,455387,0
86,1,75634,0
96,1,640197,0
86,1,105697,0
95,1,260198,0
89,0,279458,0
99,0,279515,0
91,1,522943,0
98,1,208662,0
83,0,355358,0
99,0,113182,0
87,1,758229,1
82,1,284722,0
81,1,437865,0
85,0,882330,0
100,1,707745,0
82,0,777005,0
98,1,880413,0
99,0,50967,0
82,0,420113,0
83,1,492701,0
91,1,425498,0
97,0,583809,0
90,1,229473,0
82,0,582656,0
81,1,845688,1
94,1,625787,0
89,0,900315,0
91,1,49046,0
88,0,829123,0
84,1,523139,1
89,1,211515,0
82,0,814444,0
84,1,390809,0
81,0,743970,0
100,0,833627,0
90,1,530120,0
95,1,140967,0
82,0,893110,0
95,1,227562,0
84,1,756206,1
84,1,688629,1
94,1,64687,0
95,1,464897,0
80,1,800077,1
100,0,799075,0
83,1,676005,1
88,1,426708,0
80,0,859832,0
88,1,103463,0
83,1,531190,1
94,0,596215,0
95,1,836851,0
81,1,560054,1
96,1,121922,0
96,1,132088,0
83,1,810235,1
83,0,531200,0
90,1,603858,0
100,0,301842,0
100,1,282825,0
93,1,458912,0
89,1,883747,1
81,0,304421,0
86,1,669647,1
98,1,126297,0
100,1,576051,0
87,0,689929,0
99,1,767311,0
81,0,873167,0
80,0,821054,0
97,1,850071,0
87,0,154100,0
97,1,846873,0
83,1,589811,1
98,1,468808,0
84,0,945316,0
86,0,822117,0
85,0,731140,0
93,0,393892,0
96,0,319146,0
81,1,199322,0
89,1,267659,0
83,0,79958,0
85,0,269764,0
95,1,828216,0
83,0,432735,0
99,1,949582,0
98,1,683702,0
84,1,423312,0
85,0,648070,0
94,1,379886,0
97,0,846276,0
97,0,930936,0
96,1,486811,0
91,1,13283,0
88,0,956275,0
87,0,444597,0
96,0,711076,0
84,0,771168,0
94,0,392618,0
88,0,801613,0
85,0,316559,0
86,0,233698,0
94,1,631475,0
80,0,902669,0
81,1,608634,1
84,1,513860,1
80,0,993168,0
81,0,894421,0
80,1,818985,1
92,1,28367,0
88,1,607009,1
81,1,782204,1
93,0,377734,0
95,1,559641,0
86,1,393334,0
95,1,205482,0
81,0,197080,0
92,1,342900,0
84,1,980676,1
89,0,998322,0
84,1,507633,1
85,1,599257,1
87,1,244613,0
89,0,774904,0
81,0,947499,0
95,1,25852,0
88,0,800897,0
98,1,421210,0
93,1,988283,0
88,0,184568,0
81,1,73625,0
86,1,135408,0
88,1,504328,1
100,0,568602,0
90,0,636379,0
83,1,748307,1
87,1,935124,1
80,1,102753,0
80,0,416220,0
100,0,811987,0
92,1,712773,0
100,0,404453,0
85,0,570301,0
85,0,824049,0
100,0,868281,0
96,0,739050,0
95,0,249532,0
82,1,957757,1
96,1,90135,0
100,0,107178,0
92,1,726921,0
94,0,724585,0
99,0,636787,0
91,1,499893,0
95,1,664730,0
96,0,147612,0
85,0,896001,0
82,1,511865,1
94,0,301934,0
95,1,322377,0
89,0,169818,0
91,1,636019,0
80,0,253364,0
100,0,398570,0
95,1,559437,0
89,1,152470,0
87,1,782835,1
80,1,616596,1
89,1,138057,0
90,1,198285,0
90,0,611270,0
91,1,153638,0
100,0,314226,0
90,0,298734,0
87,1,734301,1
81,0,499864,0
98,1,855729,0
82,0,565107,0
97,1,270633,0
97,0,262689,0
96,1,985037,0
88,0,788892,0
82,0,115110,0
83,1,359687,0
93,1,48005,0
85,0,929317,0
81,0,693723,0
99,0,633616,0
94,1,321199,0
91,0,194189,0
90,1,686158,0
90,1,590928,0
98,0,426777,0
89,0,190979,0
89,1,359191,0
85,0,102236,0
97,1,202542,0
85,0,52975,0
93,1,637042,0
94,0,137890,0
91,1,52443,0
97,1,757290,0
93,1,539371,0
82,0,863323,0
85,0,3527,0
84,1,440626,0
93,1,679425,0
98,0,620867,0
97,1,346845,0
81,1,785611,1
91,0,323992,0
86,1,507599,1
87,0,25981,0
90,1,363377,0
87,0,201796,0
97,1,755835,0
82,1,362367,0
94,1,30486,0
82,0,641190,0
80,0,899306,0
82,1,128645,0
85,0,875847,0
88,0,495872,0
82,1,206599,0
92,0,360630,0
93,0,291144,0
82,1,243246,0
84,0,770291,0
81,0,377223,0
99,1,811413,0
82,1,503770,1
86,0,708625,0
89,1,825353,1
83,1,985544,1
83,1,348742,0
82,0,943134,0
93,0,256054,0
81,1,413393,0
86,1,575972,1
93,0,286318,0
90,1,854257,0
84,1,879879,1
89,1,950602,1
98,0,719735,0
95,1,25721,0
95,0,42546,0
90,0,695772,0
91,0,385392,0
95,0,167923,0
94,1,30446,0
87,1,901445,1
87,1,418448,0
91,0,524092,0
90,1,90879,0
98,1,572861,0
100,1,872283,0
90,0,729853,0
96,0,262156,0
81,1,494772,0
87,1,353556,0
85,0,220515,0
93,0,538724,0
97,0,26228,0
90,0,403962,0
92,1,470249,0
83,1,448374,0
91,1,870696,0
99,0,778341,0
92,0,941504,0
97,1,194959,0
97,0,601290,0
99,1,338228,0
82,0,3225,0
82,0,848246,0
94,0,781400,0
83,0,84006,0
87,1,417599,0
97,1,308971,0
89,1,790217,1
93,0,329265,0
95,0,661186,0
87,0,174890,0
84,0,424628,0
94,0,456727,0
91,0,865647,0
87,1,719329,1
86,1,119570,0
94,0,606371,0
100,1,979339,0
86,1,268206,0
91,1,846030,0
83,0,5102,0
85,1,457943,0
88,1,407594,0
99,0,633489,0
85,0,152868,0
94,0,983495,0
81,1,40333,0
98,0,842129,0
97,0,928455,0
97,1,67964,0
93,1,658756,0
82,0,590408,0
90,1,642916,0
86,1,816350,1
95,0,646395,0
86,0,219916,0
89,1,813168,1
84,1,984356,1
98,0,593929,0
80,0,736818,0
81,0,748669,0
89,1,848500,1
94,1,107234,0
88,0,26505,0
91,1,851038,0
85,0,515076,0
84,1,550591,1
94,1,374894,0
86,0,500918,0
83,0,60962,0
80,0,904843,0
95,1,990168,0
98,0,606786,0
82,0,396133,0
88,1,126623,0
93,1,78009,0
83,1,5352,0
94,1,654829,0
88,0,155412,0
95,0,569148,0
87,0,616459,0
87,0,626629,0
100,1,93728,0
91,1,643544,0
92,0,403051,0
83,1,848413,1
84,0,273937,0
82,1,262058,0
90,1,522218,0
97,1,120929,0
80,1,345600,0
81,1,757035,1
94,0,187653,0
88,1,343178,0
80,0,314429,0
85,1,835304,1
98,1,796621,0
89,0,943921,0
94,0,691687,0
97,1,646154,0
84,0,592862,0
87,1,339596,0
81,0,865806,0
90,0,783452,0
88,0,903658,0
90,1,744747,0
97,0,542356,0
93,1,114200,0
88,1,412755,0
97,0,700622,0
88,1,363387,0
98,0,237955,0
81,0,114902,0
83,1,196862,0
88,0,308886,0
98,1,589864,0
94,1,945161,0
85,1,244125,0
86,0,845232,0
92,1,276649,0
87,0,769960,0
87,1,871219,1
81,0,390012,0
83,0,11641,0
93,1,460483,0
99,0,469200,0
91,1,523297,0
96,1,830190,0
90,1,116047,0
87,0,957889,0
91,0,769916,0
94,1,240546,0
94,0,547391,0
95,0,110909,0
80,1,713277,1
80,1,801193,1
85,0,671218,0
87,1,436311,0
86,0,312575,0
84,0,898058,0
92,0,142747,0
87,1,130517,0
95,1,646977,0
92,0,356712,0
97,0,493143,0
87,0,532320,0
80,0,621291,0
97,0,478691,0
93,1,886593,0
98,0,9153,0
91,0,770918,0
81,0,863463,0
90,0,376525,0
83,0,540301,0
98,0,177350,0
86,0,836262,0
85,1,440511,0
95,1,833749,0
84,1,934106,1
80,0,232625,0
84,1,863966,1
91,1,842739,0
91,0,868478,0
99,0,346448,0
84,1,427794,0
93,1,952974,0
93,0,501515,0
81,0,854736,0
100,1,137267,0
88,0,650633,0
90,1,789092,0
80,0,272411,0
84,1,513642,1
80,1,158269,0
90,0,70709,0
84,1,412877,0
89,1,897767,1
86,0,510885,0
84,0,840035,0
85,1,596818,1
100,1,648500,0
81,1,398512,0
80,1,704519,1
82,0,522101,0
95,0,427880,0
88,0,920978,0
97,0,515532,0
83,1,548263,1
83,1,459714,0
82,1,88540,0
100,0,867519,0
84,0,440644,0
83,0,919471,0
92,1,319093,0
80,1,947117,1
100,1,373262,0
100,0,6936,0
88,1,174213,0
80,1,829141,1
95,0,481226,0
90,1,260364,0
91,1,973170,0
88,0,644578,0
89,1,316424,0
90,1,662377,0
91,0,858932,0
80,1,593334,1
84,0,279851,0
95,1,408377,0
84,1,50697,0
90,0,579942,0
99,1,143901,0
81,1,704435,1
95,0,318189,0
97,0,470883,0
95,1,408297,0
82,1,175877,0
98,1,979035,0
81,1,215886,0
87,0,7871,0
87,0,920524,0
90,1,468704,0
85,0,385340,0
85,0,478604,0
93,0,811568,0
90,0,567228,0
91,1,57465,0
90,0,924080,0
96,0,59215,0
100,1,692918,0
91,1,180398,0
88,0,452929,0
93,1,954035,0
80,1,876796,1
97,1,118751,0
92,1,837510,0
90,1,842300,0
80,0,722583,0
94,1,867950,0
84,1,107197,0
87,0,360,0
96,0,163940,0
97,1,136930,0
88,1,259108,0
92,0,76368,0
94,1,898362,0
96,0,27437,0
93,0,669486,0
96,1,448390,0
88,1,957516,1
82,0,376824,0
84,1,762177,1
84,1,957958,1
99,0,723316,0
90,1,930821,0
86,0,121345,0
98,1,799350,0
92,0,397805,0
87,1,417184,0
90,0,598133,0
86,0,95122,0
93,1,231117,0
88,0,860886,0
97,1,52180,0
97,0,308787,0
88,1,28640,0
85,1,849473,1
88,0,909059,0
88,1,467412,0
100,1,151315,0
100,1,560576,0
85,1,259155,0
83,0,705044,0
91,1,506812,0
99,0,812751,0
94,1,827782,0
89,0,400022,0
100,0,698770,0
92,1,457428,0
87,0,623393,0
83,0,736377,0
86,1,629800,1
86,0,809890,0
87,1,868811,1
94,1,442367,0
84,1,528717,1
94,1,644562,0
88,1,986225,1
87,0,999107,0
91,1,885669,0
90,0,204096,0
86,1,564132,1
93,1,185851,0
94,1,427554,0
86,0,811528,0
93,1,511210,0
95,1,861955,0
97,0,651070,0
83,1,993498,1
88,1,993994,1
82,1,80021,0
89,1,847387,1
80,0,832811,0
99,0,777045,0
97,1,75747,0
92,0,497600,0
84,0,33897,0
99,1,143176,0
81,1,701318,1
92,0,768403,0
82,1,256411,0
96,1,294871,0
97,0,207828,0
91,0,659443,0
88,0,790766,0
98,0,382423,0
85,1,323546,0
90,0,924599,0
87,1,216299,0
88,0,884139,0
87,0,795227,0
98,1,340874,0
96,0,867939,0
82,1,361635,0
88,0,277142,0
86,0,50062,0
88,1,525439,1
91,1,417237,0
85,1,57580,0
87,0,819888,0
81,1,474670,0
90,0,2139,0
94,1,401988,0
96,1,982141,0
95,1,273083,0
84,0,212133,0
80,0,688430,0
80,0,407014,0
88,0,620058,0
99,0,410915,0
92,0,804844,0
91,0,826683,0
84,1,810564,1
91,1,33939,0
99,0,805538,0
98,0,108861,0
87,0,569928,0
93,0,297389,0
91,0,468837,0
82,0,828571,0
92,0,871062,0
88,1,406044,0
90,1,456194,0
82,0,712244,0
86,1,607158,1
94,0,164483,0
81,1,445256,0
85,1,343671,0
95,0,539079,0
83,1,463965,0
88,0,900139,0
91,1,529972,0
91,0,767936,0
90,1,142900,0
96,1,313237,0
93,0,984919,0
98,1,695982,0
100,0,704340,0
99,0,134286,0
94,1,523764,0
86,0,831522,0
98,0,644792,0
95,0,117900,0
94,1,898261,0
99,1,68987,0
91,1,320281,0
85,1,849411,1
93,0,789245,0
87,0,661076,0
98,1,803630,0
83,1,170897,0
96,1,368564,0
98,1,291621,0
99,1,278551,0
88,0,404668,0
87,0,684341,0
99,0,826025,0
85,1,103048,0
84,0,189938,0
92,0,326564,0
96,0,350005,0
97,1,506807,0
88,0,587074,0
89,1,338527,0
94,0,335202,0
98,0,372072,0
90,1,946795,0
93,0,615319,0
100,1,10758,0
97,0,577266,0
92,1,462758,0
85,0,769334,0
81,1,574111,1
80,0,552900,0
87,0,209336,0
100,1,450156,0
100,1,805271,0
81,0,147655,0
83,0,577679,0
93,1,536781,0
89,0,365576,0
97,0,515502,0
93,0,926127,0
80,0,937889,0
97,0,437833,0
86,0,133876,0
96,0,510298,0
80,0,672748,0
85,0,749532,0
100,0,551626,0
98,1,446564,0
95,0,879725,0
98,0,333359,0
97,0,640485,0
88,1,445211,0
86,0,717658,0
82,0,698709,0
100,1,600837,0
90,0,989126,0
95,0,180991,0
88,1,116411,0
100,1,558068,0
95,0,963621,0
82,0,329884,0
92,1,458972,0
100,1,800697,0
89,1,286875,0
92,1,515947,0
90,0,315333,0
89,1,704088,1
96,0,701382,0
88,0,265051,0
99,0,57291,0
99,0,529209,0
96,1,316181,0
94,0,297413,0
86,0,267632,0
100,0,783098,0
92,0,402399,0
100,1,206195,0
99,0,56333,0
100,1,768690,0
95,1,769495,0
81,0,254055,0
91,1,119800,0
84,1,815108,1
90,0,369450,0
84,0,480839,0
81,0,803571,0
98,0,660502,0
98,0,256957,0
85,0,42743,0
82,1,964262,1
97,1,849380,0
83,0,172744,0
98,1,29606,0
93,1,556778,0
91,0,483413,0
92,1,177750,0
90,1,291017,0
88,1,693826,1
85,1,493027,0
91,1,108659,0
86,1,716866,1
82,1,335221,0
99,1,897904,0
99,0,596557,0
98,1,791394,0
82,1,546079,1
97,1,625273,0
95,1,735826,0
83,0,708331,0
94,1,709881,0
81,0,414746,0
85,1,732497,1
97,1,565957,0
85,0,909320,0
92,0,981501,0
90,0,262217,0
84,0,824617,0
92,0,483437,0
92,1,277900,0
87,1,924265,1
96,0,605832,0
94,1,836182,0
100,1,612082,0
93,0,387396,0
94,1,332532,0
81,0,406327,0
98,1,886057,0
84,1,511248,1
100,0,613928,0
92,1,645789,0
86,0,311977,0
92,0,16387,0
81,1,832150,1
93,1,213357,0
91,1,501299,0
87,0,688457,0
81,1,718684,1
99,0,298512,0
84,0,277441,0
90,1,138167,0
88,1,956119,1
86,0,996189,0
80,0,634371,0
90,0,395618,0
83,0,608050,0
98,0,374261,0
93,1,65829,0
82,0,886361,0
96,1,98447,0
87,0,645569,0
95,1,189577,0
86,0,276721,0
82,0,916443,0
97,1,533928,0
98,0,101518,0
100,0,549403,0
90,1,549426,0
98,1,963382,0
85,0,269449,0
93,1,817721,0
89,1,911763,1
82,1,303589,0
81,0,868923,0
81,1,192941,0
84,1,420094,0
92,1,273014,0
84,0,70038,0
97,0,746689,0
80,1,123745,0
89,0,331447,0
92,0,34619,0
99,1,863401,0
81,1,769072,1
92,0,293678,0
88,1,216294,0
94,1,354196,0
96,1,157522,0
87,1,250271,0
95,0,663844,0
86,1,216216,0
92,0,137014,0
92,0,916651,0
89,1,253278,0
84,1,833573,1
87,0,171015,0
81,0,169286,0
88,1,385034,0
82,1,459479,0
88,1,135193,0
88,1,499148,0
85,1,13907,0
85,0,999524,0
87,1,395168,0
92,1,289324,0
89,1,798656,1
84,1,412745,0
81,0,820547,0
93,1,988259,0
84,1,689726,1
87,0,761860,0
94,1,768120,0
98,1,563235,0
95,1,111596,0
100,1,789403,0
96,0,779989,0
99,0,610712,0
95,1,883029,0
84,1,99340,0
92,1,533756,0
99,0,199604,0
86,0,247249,0
92,0,282957,0
82,1,592428,1
80,0,169463,0
92,1,348867,0
96,0,642884,0
83,0,404631,0
96,0,22457,0
84,1,912422,1
83,0,174588,0
92,0,67243,0
82,1,331208,0
96,1,340453,0
83,0,102090,0
96,0,787324,0
83,1,75342,0
82,0,320926,0
80,1,999439,1
87,1,340678,0
81,1,81652,0
92,1,231889,0
97,0,465646,0
80,1,603536,1
88,1,32190,0
88,0,939007,0
95,0,345961,0
87,1,143158,0
81,0,651980,0
97,1,766862,0
80,1,138623,0
90,1,121001,0
93,1,580008,0
92,1,954055,0
86,0,559282,0
100,0,780627,0
92,1,866728,0
96,1,690522,0
82,0,39838,0
83,0,528710,0
88,0,14390,0
87,1,977985,1
94,0,442648,0
95,1,826990,0
80,1,432153,0
99,0,507044,0
86,1,603942,1
98,0,577996,0
86,0,401740,0
80,1,550233,1
97,0,14367,0
85,0,223594,0
93,0,704938,0
99,1,174796,0
97,0,666481,0
83,1,446404,0
100,0,504323,0
95,0,726275,0
81,0,840268,0
91,1,182678,0
89,0,265664,0
91,0,578828,0
91,1,770015,0
91,1,735913,0
92,1,970904,0
94,1,695533,0
92,0,536061,0
84,1,299203,0
98,0,824070,0
100,0,258146,0
80,0,614674,0
89,1,581827,1
82,1,660597,1
90,1,161100,0
85,1,425942,0
100,0,537600,0
92,0,534685,0
97,0,61169,0
96,0,158322,0
83,1,675138,1
94,1,953127,0
80,1,207127,0
82,1,439564,0
100,0,866535,0
92,1,943709,0
83,1,557536,1
82,1,458918,0
88,0,856047,0
83,0,496791,0
99,1,453284,0
84,0,459509,0
98,0,394994,0
99,1,899127,0
87,0,397655,0
92,1,575186,0
85,0,210018,0
85,1,974809,1
91,1,62603,0
83,0,13562,0
95,0,701181,0
100,1,883974,0
92,1,475909,0
81,1,109127,0
94,0,929348,0
81,0,912706,0
96,0,420963,0
83,1,302052,0
98,1,898699,0
90,0,558435,0
89,0,621236,0
84,1,516894,1
88,1,128004,0
91,0,665132,0
90,0,210079,0
84,0,595518,0
98,1,784397,0
91,0,553496,0
82,0,901677,0
91,1,205212,0
92,1,15343,0
85,0,63399,0
80,0,261188,0
92,0,914914,0
93,1,808033,0
97,0,388325,0
85,0,580393,0
97,1,316136,0
93,1,10448,0
94,1,395651,0
87,1,247096,0
82,1,98521,0
95,1,536519,0
98,1,500748,0
81,1,313754,0
99,1,639891,0
95,1,779054,0
100,0,987686,0
97,0,831791,0
89,0,255199,0
80,1,970386,1
89,0,835566,0
94,1,476627,0
94,1,974403,0
97,1,559909,0
84,0,79089,0
97,1,858940,0
93,0,239814,0
85,0,300322,0
82,0,665732,0
97,1,460742,0
86,0,334581,0
98,1,238371,0
90,0,43744,0
89,0,3937,0
84,1,67602,0
99,1,911815,0
90,1,683562,0
81,0,797543,0
100,1,504825,0
98,1,527191,0
90,0,992724,0
90,1,41901,0
91,1,27987,0
92,0,411228,0
91,0,212457,0
84,1,718347,1
92,0,103141,0
95,1,806118,0
98,1,667008,0
99,1,183388,0
98,0,17411,0
88,0,712073,0
93,1,151175,0
93,1,496945,0
93,0,364079,0
95,1,975018,0
81,0,889932,0
91,0,447704,0
89,1,707270,1
88,0,696505,0
90,0,438860,0
99,1,491463,0
87,0,845324,0
81,1,951794,1
84,0,487957,0
87,1,242937,0
97,1,445365,0
97,1,203220,0
88,1,553874,1
88,1,402126,0
83,0,627817,0
87,0,284981,0
93,0,52198,0
80,0,567751,0
100,0,410021,0
90,0,54572,0
94,0,772412,0
98,0,255972,0
89,0,346510,0
100,1,969842,0
94,0,780153,0
87,0,394711,0
97,0,659057,0
87,1,453469,0
80,1,980847,1
100,0,865669,0
86,1,332460,0
100,1,163845,0
86,1,237315,0
86,1,58258,0
80,0,394583,0
92,0,13288,0
92,0,606777,0
81,0,58598,0
81,0,138239,0
97,0,936651,0
81,1,43930,0
83,1,685569,1
86,0,875359,0
85,0,934462,0
100,0,736912,0
85,0,851463,0
96,0,145891,0
89,0,249140,0
94,0,903832,0
81,0,10823,0
97,0,238187,0
89,0,314100,0
83,0,438728,0
84,1,807734,1
95,0,974476,0
95,1,662104,0
96,1,608025,0
97,0,134936,0
90,1,29272,0
89,0,771426,0
89,1,4332,0
89,1,683053,1
100,0,567744,0
99,1,226269,0
95,0,757699,0
84,0,521568,0
81,0,431284,0
94,0,68449,0
86,0,752379,0
99,1,204507,0
85,1,611322,1
87,0,62953,0
84,1,247498,0
94,0,804547,0
95,1,483462,0
100,1,237013,0
99,1,711988,0
100,0,773754,0
95,1,280508,0
92,0,386600,0
82,1,830106,1
88,1,328517,0
97,1,632761,0
97,1,471679,0
94,1,306735,0
99,0,905779,0
97,0,486714,0
89,0,822986,0
83,0,440272,0
91,1,46128,0
95,1,908658,0
86,1,728951,1
83,1,324030,0
87,0,524954,0
97,1,40686,0
96,1,975186,0
84,0,142829,0
98,0,456836,0
91,0,554502,0
97,0,778124,0
99,0,592890,0
93,0,150404,0
88,1,93854,0
91,0,509069,0
97,0,235728,0
86,0,166946,0
84,1,882368,1
80,1,815671,1
93,1,866350,0
87,1,525464,1
97,0,705008,0
99,1,962924,0
80,0,804396,0
94,0,81545,0
96,1,390136,0
81,1,424929,0
89,1,609450,1
94,1,635583,0
95,1,795703,0
98,1,103784,0
96,0,966699,0
94,1,586191,0
81,1,992076,1
82,0,762473,0
91,0,539230,0
92,1,851270,0
83,1,709403,1
84,0,875528,0
98,0,601592,0
97,1,160961,0
81,1,417379,0
83,1,716690,1
88,0,60610,0
81,0,930613,0
100,0,952260,0
87,1,941899,1
85,1,682576,1
80,0,274428,0
83,1,994467,1
80,0,144237,0
98,0,871488,0
93,1,848025,0
89,1,952869,1
100,1,146874,0
92,0,559063,0
91,1,739763,0
86,0,792901,0
80,1,121343,0
95,0,400019,0
89,0,177047,0
93,0,889711,0
88,0,107799,0
80,1,774848,1
89,0,715671,0
98,0,514824,0
95,1,301178,0
89,1,566591,1
85,1,663217,1
94,1,508005,0
99,1,486375,0
99,0,75962,0
99,0,93290,0
97,0,598517,0
86,0,734388,0
91,0,722503,0
89,0,16578,0
88,1,437583,0
98,0,617215,0
92,0,835335,0
94,1,202154,0
95,1,837549,0
86,1,642381,1
100,1,263651,0
100,1,397703,0
86,1,699337,1
92,0,85908,0
87,1,435972,0
92,0,903105,0
96,1,486448,0
90,0,378104,0
80,0,949257,0
92,1,834527,0
85,0,235657,0
80,1,17473,0
95,0,489310,0
82,0,566332,0
84,0,50861,0
100,1,290426,0
97,0,288543,0
86,1,903120,1
92,1,345143,0
84,1,840777,1
89,1,759513,1
92,0,412930,0
90,1,645427,0
95,0,667488,0
93,0,789478,0
83,1,756666,1
83,1,961240,1
84,1,876922,1
93,0,504422,0
94,0,822913,0
95,1,261196,0
81,0,656105,0
99,1,472283,0
88,1,406097,0
92,1,792919,0
98,0,459667,0
93,1,550659,0
83,1,904080,1
84,1,659819,1
81,1,648925,1
92,0,960587,0
80,0,727958,0
90,0,160211,0
98,1,91311,0
91,1,18937,0
85,1,507706,1
100,0,943870,0
85,1,762929,1
89,1,883615,1
100,0,903923,0
85,0,441111,0
90,0,101276,0
99,1,365389,0
93,1,153742,0
92,0,209175,0
91,0,242315,0
82,1,473451,0
100,1,745835,0
93,0,433226,0
84,1,59731,0
92,0,17914,0
81,0,667531,0
88,0,791694,0
84,1,873514,1
91,0,953834,0
88,1,257396,0
92,1,538407,0
81,0,633149,0
88,1,796921,1
94,1,456384,0
97,1,4601,0
93,1,991812,0
86,0,276510,0
80,1,93065,0
91,1,881061,0
95,1,353489,0
86,1,242955,0
96,0,152178,0
85,0,46793,0
88,1,148006,0
96,1,969474,0
97,1,154357,0
88,0,98004,0
93,0,651201,0
99,1,493989,0
99,1,14158,0
86,0,57226,0
80,1,575104,1
84,0,162459,0
91,0,57524,0
88,0,846925,0
93,1,94578,0
94,0,190714,0
99,0,277365,0
99,1,860921,0
82,1,364900,0
98,0,72215,0
95,0,920764,0
91,0,643840,0
90,1,167731,0
91,1,65669,0
89,1,769600,1
83,1,600680,1
94,1,706728,0
97,1,670804,0
91,1,21481,0
85,0,476099,0
82,0,728933,0
95,0,623028,0
81,1,318369,0
95,0,49722,0
91,0,760306,0
94,0,766513,0
99,0,72230,0
81,0,19659,0
86,0,476894,0
89,1,536650,1
85,1,701175,1
87,0,787509,0
83,1,482865,0
81,1,689871,1
95,0,128183,0
90,1,640196,0
93,0,178265,0
83,1,249364,0
81,1,543497,1
92,0,18109,0
88,0,260027,0
92,0,845740,0
80,0,787804,0
95,0,804763,0
83,0,806280,0
91,0,653167,0
82,1,573056,1
89,0,725950,0
96,1,297643,0
87,0,437248,0
100,1,235309,0
83,0,550410,0
87,0,142341,0
85,0,847789,0
82,0,460505,0
82,0,176320,0
81,1,971676,1
95,1,164264,0
83,1,857268,1
92,0,417887,0
88,0,549693,0
80,1,521757,1
99,0,696091,0
80,1,578648,1
82,0,4247,0
80,1,760692,1
94,1,873959,0
83,1,77868,0
83,1,405022,0
86,0,545154,0
92,0,586869,0
90,0,186743,0
96,0,695138,0
86,0,972659,0
97,1,958832,0
85,0,269939,0
81,1,984794,1
90,0,882917,0
96,0,190171,0
82,1,529639,1
82,0,440422,0
86,1,846324,1
92,0,987712,0
98,1,282481,0
97,1,453676,0
88,0,118181,0
93,1,802024,0
84,0,817633,0
100,1,45641,0
88,1,879970,1
90,0,553377,0
82,1,726687,1
90,1,821068,0
84,1,144368,0
88,1,213564,0
98,1,412690,0
93,0,47787,0
84,0,780997,0
81,0,804426,0
83,1,345970,0
95,1,536524,0
83,1,442618,0
84,1,446330,0
88,1,12802,0
93,0,412498,0
86,1,850636,1
81,0,936261,0
80,1,970997,1
80,0,332687,0
87,1,910235,1
96,0,779728,0
87,1,142462,0
94,1,109166,0
82,1,83931,0
91,0,681053,0
96,1,326759,0
97,1,906994,0
97,0,247506,0
83,1,549057,1
91,1,160417,0
90,1,275670,0
84,1,714046,1
90,1,898318,0
93,0,568134,0
88,1,527040,1
95,0,297023,0
93,1,146717,0
87,1,139342,0
88,1,558627,1
97,1,783434,0
81,0,870015,0
91,1,482682,0
82,0,308065,0
93,0,395125,0
80,1,654974,1
92,1,767781,0
87,0,6153,0
88,0,153304,0
90,0,334245,0
100,1,61744,0
84,0,330529,0
83,0,149332,0
99,1,918967,0
100,1,822900,0
80,0,298555,0
96,0,605250,0
83,0,130465,0
85,1,204331,0
93,1,965922,0
83,0,938146,0
97,1,427490,0
90,1,351902,0
90,1,50745,0
